ID,OPR,Auto,CCWM
USTXWPMDM1,15.16,1.239,15.171
USTXWPMDM2,3.289,5.723,-17.97
USTXWPMDM3,-0.81,1.169,-22.391
USTXWPMDLT,25.87,13.234,-10.478
