ID,OPR,Auto,CCWM
USCHSGAQ,12.64,5.908,-72.644
USCHSHAQ1,16.091,0.885,-23.458
USCHSUBQ,88.86,23.227,62.197
USCHSCMPSCA,41.387,11.706,-29.607
