ID,OPR,Auto,CCWM
USFLFLNEM1,24.748,-2.439,18.183
USFLFLNEM2,22.478,0.636,1.282
USFLFLNEM4,24.674,-0.885,-9.342
USFLFLNELT,30.949,-2.664,-1.782
