ID,OPR,Auto,CCWM
USCANOSBM1A,39.739,4.728,-22.271
USCANOSBM2A,27.393,-0.367,-21.348
USCANOSBM3A,58.909,6.723,-27.028
USCANOSBLT,59.306,11.919,-36.523
