ID,OPR,Auto,CCWM
USCALALAS,92.76,23.658,108.631
USCALAA1M1,99.91,24.05,71.575
USCALAA1M2,91.429,16.776,92.4
USCALAA1M3,100.512,29.049,46.478
USCALADBQ2,127.354,21.804,64.4
