ID,OPR,Auto,CCWM
USILNSM1,67.545,18.703,22.887
USILNSM2,101.349,16.978,74.226
USILNSM3,50.502,14.422,-26.224
USILCSNELT,112.834,35.648,10.331
USILCMP,145.218,40.762,80.477
