ID,OPR,Auto,CCWM
USTXWPMDM1,-6.281,-1.351,-30.299
USTXWPMDM2,4.383,-5.431,-19.452
USTXWPMDM3,29.031,0.687,8.211
USTXWPMDLT,-3.947,6.203,-55.813
