ID,OPR,Auto,CCWM
USMOKSKCWM3,10.712,1.718,-17.71
USMOKSKCWM2,28.661,5.107,15.603
USMOKSKCWM1,8.765,3.415,-31.306
USMOKSKCWLT,22.72,24.498,-43.832
