ID,OPR,Auto,CCWM
USFLFLSPM5,2.331,1.64,-40.381
USFLFLSPM2,-0.65,0.993,-59.704
USFLFLSPM4,7.807,1.168,-37.846
USFLFLSPLT,-3.539,-3.981,-54.687
