ID,OPR,Auto,CCWM
USNVSOM1S,21.754,-1.657,7.5
USNVSOM3S,2.068,0.007,-25.165
USNVSOLT,4.705,-2.585,-32.905
USNVCMP,14.396,5.142,-66.304
