ID,OPR,Auto,CCWM
USNYLIFPQ2,54.037,5.108,23.18
USNYLIFPQ1,104.938,10.385,96.373
USNYLISBQ4,46.055,4.387,-23.379
USNYLICMP,83.894,29.456,43.269
FTCCMP1EDIS,78.01,13.581,-24.821
