ID,OPR,Auto,CCWM
USFLFLNEM1,24.425,-0.774,15.732
USFLFLNEM2,22.737,10.583,15.204
USFLFLNEM3,18.586,1.738,-7.027
USFLFLNELT,18.426,-7.35,-22.893
