ID,OPR,Auto,CCWM
USTXNOFLM1,29.393,-0.286,4.322
USTXNOFLM2,31.229,10.807,-15.046
USTXNOFLM3,37.802,11.886,-29.566
USTXNOFMLT,86.781,22.138,26.304
USTXNOATSQ,94.801,25.562,34.796
