ID,OPR,Auto,CCWM
USCALACOS,7.896,-3.189,-4.366
USCALABM1,29.535,3.538,13.355
USCALABM2,26.391,6.72,-4.583
USCALABM3,39.216,5.543,11.884
USCALADBQ1,24.971,7.63,-33.53
