ID,OPR,Auto,CCWM
USCHSLAOS,123.71,48.699,-21.239
USTXNOFMS,6.168,5.748,-21.821
USTXNOTLM1,74.738,6.579,60.557
USTXNOTLM2,109.397,26.129,119.126
USTXNOTLM3,99.146,20.807,63.517
USTXNOBTLT,97.987,35.114,46.893
USTXNOCMP,146.76,41.333,47.609
USTXCECMPJHNS,136.547,48.037,50.059
FTCCMP1OCHO,132.395,48.595,38.476
