ID,OPR,Auto,CCWM
USMISCM2,12.594,-1.628,-2.264
USMIHAQ,15.728,-8.782,-5.573
USMISCM4,23.331,-3.766,-8.527
USMISCM6,32.832,7.859,13.874
USMISCLT,42.005,17.964,22.739
