ID,OPR,Auto,CCWM
USTXWPMDM1,18.16,1.553,3.431
USTXWPMDM2,6.743,1.969,4.094
USTXWPMDM3,38.706,24.615,12.317
USTXWPMDLT,35.543,20.458,-6.686
