ID,OPR,Auto,CCWM
USCASDSDDEM1,80.625,19.522,52.64
USCASDSDDEM2,100.081,19.91,56.773
USCASDSDDEM3,102.604,24.581,59.74
USCASDSDDELT,71.569,28.982,35.276
USCASDCMP,111.767,20.373,73.404
