ID,OPR,Auto,CCWM
USMIOCM5,7.672,2.494,-49.356
USMIOCM2,22.155,1.003,-10.946
USMIOCM4,37.378,21.569,-28.563
USMILOQ2,49.291,19.023,10.742
USMIOCM6,59.304,26.643,-32.186
USMISELT,23.888,14.643,-71.747
USMIFLQ,29.961,4.221,-7.719
