ID,OPR,Auto,CCWM
USTXWPWOS,4.539,-0.374,-5.876
USTXWPLBM1,13.584,4.546,5.548
USTXWPLBM2,-14.261,-5.252,-30.315
USTXWPLBM3,34.813,3.0,13.003
USTXWPLBLT,13.753,2.671,-25.773
