ID,OPR,Auto,CCWM
USTXSOCUM1,11.538,6.433,-8.065
USTXSOCUM2,22.743,7.491,-9.305
USTXSOCUM3,60.814,14.514,36.525
USTXSOCULT,59.874,16.799,29.492
