ID,OPR,Auto,CCWM
USINISM1,14.84,0.076,-14.632
USINISM2,48.301,9.311,30.535
USINISM3,49.97,12.518,43.945
USINISLT,46.658,8.474,7.507
USINCMP,44.386,22.588,-46.339
