ID,OPR,Auto,CCWM
USCALALCS1,9.898,-0.372,-1.763
USCALAC2M1,21.227,4.181,26.233
USCALAC2M2,33.479,1.813,6.986
USCALAC2M3,64.139,22.352,62.697
USCALAMOQ1,74.052,27.785,21.643
