ID,OPR,Auto,CCWM
USHI01M5,14.655,2.66,-18.571
USHI01M3,29.789,9.325,1.732
USHI01M4,18.358,0.842,-47.875
USHI01LT,14.379,2.722,-11.117
USHICMP,32.304,18.765,-23.431
