ID,OPR,Auto,CCWM
USMOKSSTLMM6,12.635,4.66,-17.523
USMOKSSTLMM7,26.125,-0.417,-33.333
USMOKSSTLMM5,31.474,1.415,-6.01
USMOKSSTLMLT,35.554,7.749,-7.607
