ID,OPR,Auto,CCWM
USFLFLGCM1,67.857,14.869,44.172
USFLFLGCM2,34.355,3.319,25.73
USFLFLGCM3,78.156,15.816,53.624
USFLFLGCLT,74.441,20.038,62.508
USFLCMPSCOT,74.54,26.638,21.804
