ID,OPR,Auto,CCWM
USCALAORS,19.565,3.166,-7.776
USCALAO1M1,36.142,1.87,16.3
USCALAO1M2,63.846,8.416,20.94
USCALAO1M3,29.525,7.19,-29.582
USCALAROQ1,29.382,14.728,-25.49
