ID,OPR,Auto,CCWM
USNJSOM3,16.309,-4.729,-18.709
USNJSOM1,19.35,0.327,-22.975
USNJSOM4,24.97,-0.729,-4.422
USNJSOM5,25.284,-7.175,-8.332
USNJSOM6,42.138,7.672,13.102
USNJSOLT2,38.943,3.733,-18.479
