ID,OPR,Auto,CCWM
USNCBUS,106.28,22.292,86.017
USNCELS,107.054,31.067,81.369
USNCHUQ,94.965,19.42,78.679
USNCSAQ,127.404,25.369,63.419
USNCCMP,156.21,38.264,104.655
