ID,OPR,Auto,CCWM
USNYEXUTQ,21.343,-0.176,-25.339
USNYEXPOQ,34.094,3.128,-8.957
USNYEXHJQ,61.913,17.964,23.337
USNYEXCMP,85.658,15.018,16.424
