ID,OPR,Auto,CCWM
USGAATLM1,50.109,2.7,24.209
USGAATLM2,42.204,19.507,33.799
USGAATLM3,55.191,21.744,17.275
USGAATLM4,26.699,5.387,-27.724
USGAATLLT,49.102,10.641,25.173
