ID,OPR,Auto,CCWM
USFLFLACM1,6.449,-2.602,-38.613
USFLFLACM2,60.494,20.023,31.396
USFLFLACM3,42.285,7.862,-8.785
USFLFLACM4,29.795,0.209,-27.127
USFLFLACLT,15.131,8.766,-71.804
USFLCMPSCOT,43.782,25.719,-46.625
