ID,OPR,Auto,CCWM
USMISCM2,48.2,7.338,24.107
USMIFRQ2,46.167,9.761,11.209
USMISCM4,61.723,28.668,36.142
USMISCM9,77.156,21.217,49.867
USMISCM6,86.197,27.787,68.912
USMISCLT,121.115,32.642,116.161
USMICMPWF,128.805,37.334,62.614
