ID,OPR,Auto,CCWM
USMOKSSWMIM2,38.873,14.486,-20.898
USMOKSSWMIM4,51.883,13.437,19.282
USMOKSSWMIM7,53.527,8.438,-18.798
USMOKSSWMILT1,85.419,21.543,16.55
USMOKSCMP,54.23,4.372,-56.125
