ID,OPR,Auto,CCWM
USMISCM2,22.491,1.05,-9.466
USMISCM3,45.911,10.501,31.603
USMISCM4,31.196,7.301,-22.768
USMITEQ,45.613,6.877,3.2
USMISCLT,48.444,7.503,39.704
