ID,OPR,Auto,CCWM
USTXWPAMS,40.824,4.777,32.943
USTXWPAMM1,22.98,-0.202,11.109
USTXWPAMM2,39.359,9.865,-8.534
USTXWPAMM3,32.251,4.054,7.185
USTXWPAMLT,32.5,1.27,6.092
