ID,OPR,Auto,CCWM
USIAHYM4,-4.622,-1.158,-48.004
USIAHYM8,15.914,-3.096,-3.097
USIAHYM2,1.18,-0.594,-28.36
USIAHYLT,5.111,1.427,-59.497
