ID,OPR,Auto,CCWM
USTXNOCLM1,7.566,5.401,-7.368
USTXNOCLM2,20.04,3.233,5.148
USTXNOCLM3,40.698,6.111,15.613
USTXNOCNLT1,54.407,24.277,-3.157
USTXNOLTSQ,19.697,14.25,-46.612
