ID,OPR,Auto,CCWM
USNJUCM2,16.248,1.452,-28.535
USNJUCM7,41.467,7.489,-18.485
USNJUCM3,14.756,-0.298,-68.167
USNJUCM6,34.566,-0.632,-48.808
USNJUCLT,12.661,-1.532,-38.204
