ID,OPR,Auto,CCWM
USTXCEGMM5,12.535,0.679,-38.24
USTXCEGMM2,19.495,-0.606,-43.402
USTXCEGMM4,43.225,8.643,-31.466
USTXCEGMLT,44.147,3.495,0.898
