ID,OPR,Auto,CCWM
USTXWPWOS,2.243,0.223,-9.658
USTXWPLBM1,2.002,4.994,-20.506
USTXWPLBM2,12.863,4.589,-35.171
USTXWPLBM3,8.682,3.158,-44.704
USTXWPLBLT,33.729,0.379,-37.434
