ID,OPR,Auto,CCWM
USMIWCM1,2.199,1.504,-9.241
USMIWCM2,0.502,1.176,-17.793
USMIWCM4,9.71,3.082,-11.983
USMIWCM3,6.596,0.096,-10.47
USMISELT,5.827,0.43,-54.399
