ID,OPR,Auto,CCWM
USGAMARIM1,-7.28,0.521,-28.887
USGAMARIM2,97.054,-0.741,29.708
USGAMARIM3,5.641,-0.396,-39.378
USGAMARIM4,39.253,7.708,5.486
USGAWESTLT,36.821,10.781,-19.681
