ID,OPR,Auto,CCWM
USMIJAOS,84.558,23.497,59.042
USMIHAQ,44.985,7.134,11.72
USMIAHQ,68.46,17.628,50.763
USMINOQ,71.17,10.806,37.316
USMICMP2MC,57.051,16.696,-1.321
