ID,OPR,Auto,CCWM
USTXSOCUM1,3.197,0.315,2.21
USTXSOCUM2,2.565,-3.321,-49.853
USTXSOCUM3,31.84,0.988,-31.955
USTXSOCULT,29.983,0.255,1.099
