ID,OPR,Auto,CCWM
USNJSOM1,9.083,6.265,-50.628
USNJSOM4,38.698,5.173,36.927
USNJSOM5,41.052,4.351,-19.072
USNJSOLT2,36.185,15.782,-12.697
