ID,OPR,Auto,CCWM
USORPOS,5.355,2.633,-17.582
USORRCM1,9.453,0.027,-1.85
USORRCM2,20.225,0.156,-22.299
USORRCM3,41.441,2.598,-9.851
USORWVLT,33.835,4.444,-9.969
USORPOSQ,16.875,5.295,-23.083
