ID,OPR,Auto,CCWM
USTXHOSLM1,17.381,1.316,6.343
USTXHOSLM2,5.354,1.29,-8.805
USTXHOSLM3,16.864,2.756,-3.621
USTXHOSLLT1,3.7,2.222,-34.919
