ID,OPR,Auto,CCWM
USCALAOJS,16.742,10.79,0.809
USCALAVM1,10.241,4.151,-43.87
USCALAVM2,13.929,2.818,-36.275
USCALAVM3,14.314,12.362,-33.587
USCALADBQ1,8.223,-1.548,-26.094
USCALACMP,0.745,4.919,-108.913
