ID,OPR,Auto,CCWM
USTXSOHAM1,4.58,-0.571,-16.419
USTXSOHAM2,22.864,5.366,4.168
USTXSOHAM3,9.34,1.691,-11.287
USTXSOHALT,36.423,7.88,-27.811
