ID,OPR,Auto,CCWM
USMOKSSTLMM3,124.734,28.318,118.3
USMOKSSTLMM7,148.417,39.458,107.417
USMOKSSTLMM4,141.854,41.461,122.992
USMOKSSTLMLT,114.49,33.539,70.4
USMOKSCMP,135.998,42.786,70.01
FTCCMP1OCHO,100.192,27.4,27.557
