ID,OPR,Auto,CCWM
USAZPHQ,0.845,-1.276,-13.334
USAZTUQ,17.962,-2.065,11.803
USAZQCQ,32.647,2.633,7.258
USAZCMPGC23,-2.232,-0.825,-27.177
