ID,OPR,Auto,CCWM
USOHKIS,24.605,2.272,-21.65
USOHCLQ,29.865,2.643,-17.253
USOHVWQ,69.986,12.041,32.148
USOHKEQ,30.077,4.717,-29.908
USOHCMP,21.551,-7.068,-32.063
