ID,OPR,Auto,CCWM
USTXCEGMM5,37.574,-1.315,15.822
USTXCEGMM2,22.74,2.469,11.327
USTXCEGMM4,44.543,1.665,-31.843
USTXCEGMLT,30.334,-2.767,-24.439
