ID,OPR,Auto,CCWM
USGAATLM1,55.689,11.073,22.315
USGAATLM2,41.713,7.959,15.367
USGAATLM3,33.229,16.77,3.663
USGAATLM4,48.237,16.199,13.573
USGAATLLT,65.852,25.887,49.374
