ID,OPR,Auto,CCWM
USILFNM1,44.41,11.835,20.184
USILFNM2,62.684,19.592,30.898
USILFNM3,98.495,26.264,74.512
USILCSNWLT,70.228,17.414,-2.227
USILCMP,39.011,6.497,-51.013
