ID,OPR,Auto,CCWM
USTXCENSAM2,18.185,0.228,-9.157
USTXCENSAM3,41.189,2.778,16.271
USTXCENSAM6,31.433,6.387,0.777
USTXCENSALT,43.113,12.126,5.787
