ID,OPR,Auto,CCWM
USTXCENSAM2,13.781,1.8,1.861
USTXCENSAM3,28.468,1.922,-19.023
USTXCENSAM5,19.429,3.629,2.06
USTXCENSALT,53.956,10.56,18.065
