ID,OPR,Auto,CCWM
USTXSOCUM1,9.548,0.768,-12.824
USTXSOCUM2,17.389,0.36,13.756
USTXSOCUM3,15.271,-0.62,-30.432
USTXSOCULT,26.39,3.667,16.96
USTXSOCMP3,37.919,3.854,-62.523
