ID,OPR,Auto,CCWM
USIAWIM3,0.047,-1.06,-8.689
USIAWIM5,16.767,5.118,-13.067
USIAWIM2,4.958,-3.389,-20.333
USIAWILT,10.808,-1.78,-60.767
