ID,OPR,Auto,CCWM
USAZGLQ,12.076,1.187,-10.609
USAZCHQ,20.519,4.915,-0.966
USAZQCQ,8.521,3.618,-42.164
USAZCMPGC23,27.011,5.368,-53.305
