ID,OPR,Auto,CCWM
USCASDSDDEM1,40.661,14.796,26.767
USNMANQ,35.712,18.09,-7.177
USCASDSDDEM2,50.105,18.389,7.612
USCASDSDDEM3,34.795,15.659,-15.861
USNMCMP,67.729,34.602,-7.64
USCASDSDDELT,77.588,22.895,20.054
USCASDCMP,101.401,31.238,33.807
