ID,OPR,Auto,CCWM
USOKOKLAM3,-7.479,-3.382,-57.672
USOKOKLAM10,11.645,0.816,-20.617
USOKOKLAM13,21.734,6.626,-7.085
USOKOKLALT2,23.775,3.946,-32.615
