ID,OPR,Auto,CCWM
USNVSOM1S,22.557,3.642,-7.182
USNVSOM6S,-3.694,-3.87,-49.831
USNVSOLT,20.086,-2.636,-29.589
USNVCMP,30.205,2.34,5.476
